"Day","Solar","Wind","Coal","Nuclear"
2018-12-13,40706.2451530011,41170.0570588843,354076.244837093,10017.0315165953
2018-12-14,45838.3712021168,46609.4370585165,325014.385581492,9977.80800900506
2018-12-15,43700.9689142743,44676.1233771036,320394.716362536,9995.2784534679
2018-12-16,36451.6527829442,37467.6853570666,338441.908057026,10006.5548627031
2018-12-17,49749.2937317147,51415.8808753532,329823.097326524,10005.2020044962
2018-12-18,39009.3781048946,40538.3076211781,326041.116156083,10014.4788678236
2018-12-19,38854.647312385,40601.4268466668,360770.727645188,9992.70284754243
2018-12-20,30358.9638451508,31900.8698572706,343938.581507541,9978.50841276505
2018-12-21,48455.0400731552,51202.0460311116,306541.364343045,9986.19707576742
2018-12-22,54147.0731392022,57540.2375253002,300487.866718604,9998.22868869619
2018-12-23,31708.0977230791,33886.8100338771,316097.379555166,10017.1535125337
2018-12-24,38399.326893931,41272.7570302621,290430.938934606,9995.44126098553
2018-12-25,37469.4088448509,40505.2777275299,282777.724298346,9991.66204329074
2018-12-26,38214.3606960371,41550.0748597614,285890.107977766,10004.7006003761
2018-12-27,42446.379310105,46420.7161994883,327368.09201843,9994.55556922631
2018-12-28,43079.5476297698,47389.6855835986,339737.399639965,9988.02051713341
2018-12-29,41737.6452226266,46184.6518321101,345119.241890109,10028.8544073703
2018-12-30,42452.7818418805,47255.0741907386,304540.656010914,10013.5700066834
2018-12-31,36465.2567063101,40832.8465956485,281609.711294557,9988.41479400719
2019-01-01,45472.9020069512,49625.958443589,273221.714579598,9999.21793416659
2019-01-02,47451.6458029503,51522.824143786,336169.648369793,10016.5059908561
2019-01-03,60707.5898321676,65583.5630082714,395666.156467241,9985.14632664851
2019-01-04,62763.2097413442,67464.038285398,383924.285281201,10004.0354581085
2019-01-05,39021.4863739938,41734.743405836,358267.587413998,10007.9290853462
2019-01-06,33724.4590201781,35890.3177240105,332011.320149954,10018.2870375443
2019-01-07,61404.169526788,65024.9766782335,261119.894479153,9997.57104956931
2019-01-08,41955.2307173997,44210.9846400458,300099.257647808,9994.24547998866
2019-01-09,40641.0087353387,42616.916053564,344097.411877277,10012.4583858111
2019-01-10,49069.6409910223,51205.3877363403,334095.669803279,9998.68075031054
2019-01-11,49873.9554459412,51793.3063485287,336505.123924895,10023.7801769895
2019-01-12,38761.6682662668,40060.0205669035,336936.686267766,9998.68829959932
2019-01-13,41892.2477017679,43088.6737114915,411520.580043382,9992.16452879838
2019-01-14,46698.5965454255,47804.1886385553,368920.506128934,10016.9405117467
2019-01-15,34587.550797374,35239.2392651292,356425.567302565,10010.5042408894
2019-01-16,34892.7829379464,35383.344119584,380303.149168105,10006.5944320907
2019-01-17,68039.0451628359,68673.6324074546,293934.336328117,10006.6660873073
2019-01-18,38914.4200457613,39095.1540619179,365402.212881003,9983.52595815068
2019-01-19,37925.5336050216,37925.967152444,394076.686766855,10007.0651462719
2019-01-20,53295.1525228251,53051.4596545638,370130.358961726,10014.3954405419
2019-01-21,38909.9934009201,38555.6063572468,346348.572935298,10000.9647084352
2019-01-22,56005.6109932406,55244.2120541171,312841.786207784,9978.48285072281
2019-01-23,32144.3586873406,31564.6520471688,333777.898443823,10005.7465428805
2019-01-24,38533.0787835013,37668.9141425071,334066.904136981,10025.7141258964
2019-01-25,27475.5821003459,26740.0131524379,347065.224712212,15593.7942712422
2019-01-26,49894.2314076372,48343.9984210046,324745.598214776,10001.7749717145
2019-01-27,62788.1037105972,60570.2439941989,293564.401126658,9983.35061424398
2019-01-28,46821.8637455999,44971.0063922674,315412.737128259,10000.9447136624
2019-01-29,49203.8964400638,47054.1143105632,314225.925349782,10005.9449851918
2019-01-30,48919.3287941309,46580.5974229677,344240.715410695,10023.1721652873
2019-01-31,49078.34565833,46532.1598761691,308296.898249317,10013.8470258034
2019-02-01,29355.4364197793,27714.2326534434,303728.75178453,13080.7794175813
2019-02-02,64891.2386704623,61004.7573586344,277813.988278013,10017.4863488
2019-02-03,32674.7942483147,30589.0605436969,327275.60464663,9996.26256800268
2019-02-04,53024.5406764058,49433.1353980482,290793.153320126,10005.7099732087
2019-02-05,62696.5181546132,58208.3070501561,261047.09487229,9984.51919842331
2019-02-06,49885.0399391793,46123.7406909275,331122.234949909,10007.9128812421
2019-02-07,64569.9852895182,59457.945240601,316730.45222948,10007.1750580828
2019-02-08,61712.8375043289,56596.8297625992,337515.83981671,10002.8920981677
2019-02-09,111476.467722045,101823.857818375,262583.810382728,10000.0128854139
2019-02-10,58419.2856308521,53147.7317975663,351639.857200042,10013.5981441641
2019-02-11,43488.0512458785,39406.9641011085,366929.411057483,9990.62459139078
2019-02-12,73168.1143696314,66040.7253100446,341337.560270537,9986.80397776581
2019-02-13,60926.2215910239,54776.4099761246,361501.135336207,9993.36673545717
2019-02-14,34749.3081604778,31120.5486343122,358364.552882868,9996.56992681684
2019-02-15,30151.2343284921,26898.6423786095,331573.567857514,15012.3943026669
2019-02-16,42554.2617561419,37818.5552522496,317925.263939931,10001.7465738194
2019-02-17,52459.5695419425,46444.6435766512,301397.438869103,10012.9984908173
2019-02-18,47365.1793901918,41776.4537354628,288247.03072846,10002.3497003912
2019-02-19,42013.9999409054,36918.1837616954,303268.661458202,9990.29667382692
2019-02-20,60934.150730063,53344.962377152,321883.550724877,10010.4048427514
2019-02-21,55289.4422513517,48225.1579467777,331151.668339273,9993.25224986914
2019-02-22,70043.3996983433,60870.9268081674,281576.789786877,10005.8050443514
2019-02-23,101016.860229621,87470.2283440349,220221.171618909,10027.5443939087
2019-02-24,49389.3531722556,42612.3889725597,298727.118686204,9987.37138588835
2019-02-25,115526.731521413,99319.2964124081,217852.517957638,10006.5314716138
2019-02-26,54502.6893529237,46690.6735488613,294694.984335427,9981.70658162859
2019-02-27,56695.9626891525,48399.1634688048,306867.176198014,9993.768794265
2019-02-28,36633.0521207587,31163.3973177026,684417.831773862,9996.89822687238
2019-03-01,45336.4172626797,38434.1533006455,286343.058595372,9993.08444475488
2019-03-02,65942.743859387,55711.9065139076,281191.167182345,10018.1348339459
2019-03-03,43731.7263342867,36821.4570862507,278303.095514491,10004.0456339637
2019-03-04,49849.232928308,41831.0365571311,291331.067262207,10012.456784201
2019-03-05,99584.9692698553,83287.9539430632,283167.912923712,10000.8990324442
2019-03-06,81791.8180355035,68180.3095041967,294619.553334071,10008.0245099537
2019-03-07,53973.9707341872,44844.2366519875,287481.980431232,10006.7078077997
2019-03-08,65482.2178240188,54228.9577322878,261739.594273038,9991.24423566677
2019-03-09,43941.1684927574,36272.5041339035,300496.242073057,9999.01059362412
2019-03-10,74260.0231271465,61104.2649953272,250993.034113471,9978.37072279748
2019-03-11,36348.2251127137,29814.1618817257,250520.630747257,9995.58746169656
2019-03-12,54355.8925898788,44444.8476689333,268349.3938103,10006.5811120505
2019-03-13,45507.7625880713,37094.3792327023,264315.780841805,10000.092755863
2019-03-14,67023.0867967412,54463.7223343967,237760.367555671,10012.3688949938
2019-03-15,78505.751389323,63599.9937302054,224076.366258053,9998.44075974891
2019-03-16,49152.9959594446,39700.0200797269,256649.107623448,9990.39247460457
2019-03-17,29856.0231261918,24041.9811380941,239313.299866211,18215.5228901827
2019-03-18,65153.7824498275,52310.3844107165,191628.97982194,10000.9155374569
2019-03-19,53870.297260695,43124.1009710275,254345.106895977,9983.19836789969
2019-03-20,100348.575894968,80097.0858438664,193898.97850397,10003.2674803284
2019-03-21,90963.2874202313,72396.7183829811,216151.568231041,10031.454504733
2019-03-22,60742.1294396354,48206.1430661842,266469.740953863,9991.54818093818
2019-03-23,68209.8311967673,53979.8146949894,240267.1318597,10010.2029467897
2019-03-24,52217.9951333593,41208.7127987611,217047.217786228,9993.48370882621
2019-03-25,63612.9845899378,50062.3766331663,191380.383268671,9990.19803908503
2019-03-26,70541.6103577244,55363.085430167,227980.97571392,10024.1408344181
2019-03-27,47598.9514261638,37255.8015493461,278206.292594538,10007.1344719827
2019-03-28,62763.9069623045,48993.7279189436,248738.585628071,10012.7425134454
2019-03-29,75291.0668181994,58616.560626301,222239.928020435,10009.8610810173
2019-03-30,69191.5070658579,53726.4823947135,232700.299988315,10023.3259439005
2019-03-31,53956.6365474993,41788.0001307041,213406.570050669,9999.23001623822
2019-04-01,51469.445682144,39759.3860535023,213893.722027579,10016.1083220492
2019-04-02,63956.7549672837,49280.1946574522,235392.527498468,10004.8141071476
2019-04-03,57163.0952473568,43934.9256805446,253295.469893896,10008.5001522768
2019-04-04,57921.1880015866,44407.07106449,244822.585841793,9990.87191580896
2019-04-05,80916.7956161788,61885.1136287944,214718.120903958,10002.9367438009
2019-04-06,57267.5986798872,43691.9744560857,233953.247886879,10006.7952994435
2019-04-07,75798.3681567955,57691.2652210597,193341.434245433,10015.5147011657
2019-04-08,65786.9969701474,49952.8304708533,187184.890906967,10008.7008938636
2019-04-09,61562.3157258311,46635.553520148,242013.510351645,10004.6337974575
2019-04-10,66363.4581496617,50156.3190626243,254713.731939105,9971.7833776042
2019-04-11,85311.5841697262,64329.684239698,248239.641453399,9979.37024229219
2019-04-12,36289.1969301059,27302.3378219404,297952.071306738,13752.9886392425
2019-04-13,54582.2143540653,40973.6816625394,264917.470362553,10015.9170201148
2019-04-14,56258.8611758127,42139.4073505823,231223.168502079,9992.42365267319
2019-04-15,43305.4791473857,32366.5393064422,231062.21328507,9985.97305709308
2019-04-16,67598.0627897144,50414.5479116057,248222.364405851,9991.42566858267
2019-04-17,153577.741408199,114295.829410051,85582.1899120202,10005.8169025685
2019-04-18,66785.114627349,49599.183724461,238212.245828829,9989.54255386124
2019-04-19,36014.8326456041,26692.0089021762,268278.035920952,14416.6153543932
2019-04-20,76522.1828453258,56598.4413165017,224208.896290627,10011.2477778907
2019-04-21,27684.6741159095,20435.536638874,244165.564198953,25309.2933714901
2019-04-22,81902.876778235,60337.53180064,194188.158901079,9997.3689757512
2019-04-23,97297.2155862224,71538.9871825726,224190.549075641,9983.51451292944
2019-04-24,50540.0651855723,37088.9378300535,277714.242803093,10002.7525208139
2019-04-25,46089.0829076932,33758.6533526625,270854.439558259,9996.74641252162
2019-04-26,58520.9900020383,42784.7877923878,250386.001258776,9988.89258966646
2019-04-27,46150.4133733696,33678.7681901845,258284.212184335,9999.71637056366
2019-04-28,72773.0003727597,53010.9978836561,215970.652919918,10014.505477428
2019-04-29,78311.1253680376,56943.8023524606,186930.291718216,10007.3824193296
2019-04-30,51279.8786507403,37222.8382874169,264682.781380819,10005.112370699
2019-05-01,60210.5715137182,43630.173327096,263800.85953017,9992.5151054613
2019-05-02,100988.398808996,73054.9344407381,228555.687216362,9990.43876639387
2019-05-03,108654.108420283,78469.3914166259,244111.760539641,9994.64897729881
2019-05-04,51819.7520450551,37362.6527003494,297288.183792515,10007.2197279417
2019-05-05,91545.7281482914,65899.3102019644,189024.864378438,10005.1823404478
2019-05-06,78180.1587470225,56189.0789561342,196865.220271653,10000.570081882
2019-05-07,59316.3894775688,42565.213445593,273917.779618239,9994.59963268617
2019-05-08,62509.6363939524,44788.2381875453,262444.335887936,10002.7544062227
2019-05-09,42618.6013106117,30490.5494175547,262455.853876147,10011.7273723632
2019-05-10,48194.0000480303,34428.6686812381,255607.919928703,9994.4223908503
2019-05-11,101463.152863084,72378.395155123,185922.236587234,10011.7023731031
2019-05-12,57969.5669803346,41293.9216768564,215891.659318213,9995.94367290044
2019-05-13,71301.2108181628,50720.1569243443,186514.075509169,9999.97837533789
2019-05-14,111848.107504923,79455.1518041936,173514.611375218,10019.7483428375
2019-05-15,80445.7630933414,57071.3911126005,237055.452459008,9986.91474007097
2019-05-16,79590.2667835787,56390.925629215,239801.658703733,9999.2567260441
2019-05-17,119739.053444253,84728.8238474259,160482.951585062,9988.4937024645
2019-05-18,57029.8130404778,40304.6829421248,256071.491452405,9988.27393762823
2019-05-19,79149.6644332795,55869.2638208308,215661.642094142,9993.32593475903
2019-05-20,61375.6558702937,43271.5475783365,243214.535264902,9995.6561406858
2019-05-21,118459.821524434,83420.3223068317,200902.999083037,10005.6218631147
2019-05-22,51622.7389723594,36311.85484726,273246.24444913,9989.70462225563
2019-05-23,136986.520370945,96250.703892605,150301.088447711,9994.99856802998
2019-05-24,70771.3301402452,49672.2935025397,282749.793369579,10002.6886521657
2019-05-25,71743.5984011257,50301.7235651476,297579.601122124,10003.3137880428
2019-05-26,41341.6255159521,28956.2416707112,302188.158981134,10829.0757005443
2019-05-27,93982.779295654,65761.2310893153,247399.399678849,9994.11218723294
2019-05-28,63702.6851817069,44530.5918049384,301070.411650592,9998.5761790803
2019-05-29,81079.471710813,56624.2915945212,300799.600208122,9989.85326900759
2019-05-30,76728.2511518773,53536.5496023484,281341.409897237,9992.31518961326
2019-05-31,72810.9646027934,50758.3071455025,264068.469087658,9999.18387159179
2019-06-01,87027.5253490921,60616.9809370344,214038.69263696,10013.617590792
2019-06-02,56141.1617949231,39071.3520576273,210937.980726053,9992.72915025627
2019-06-03,68946.6496940669,47944.8140727011,197326.410105758,9999.89950096928
2019-06-04,69624.7088324949,48378.8273828029,249366.099756442,10020.3833880943
2019-06-05,75037.3558428519,52100.871335444,232013.025734551,10008.6348596939
2019-06-06,62886.3292420802,43632.6178332674,250835.488273928,10005.2611184735
2019-06-07,71169.935841387,49345.914176477,256012.214310874,9987.34925223137
2019-06-08,63687.9776832884,44128.962767241,275338.408641558,10007.2193011343
2019-06-09,63418.5515291027,43914.3288445737,263897.081484524,9989.89790964111
2019-06-10,67888.2822719866,46980.8049033652,265212.15510095,9995.56890766307
2019-06-11,103017.077103179,71249.6257669145,250523.210099274,9995.54639179586
2019-06-12,82803.8170959667,57237.8720871189,294577.877524532,10002.051549104
2019-06-13,78014.6938701017,53899.0752987891,264113.151194447,10003.8774501282
2019-06-14,50124.3739141442,34612.8749433102,293005.795117851,9999.07626131983
2019-06-15,50401.9564178549,34788.1980902981,312061.617456561,10014.356605814
2019-06-16,68044.0401338446,46944.2580016446,278406.914183312,9998.63244595572
2019-06-17,37207.2156761469,25658.9820825215,279556.096930335,16492.148426341
2019-06-18,38313.8367107662,26411.9080539546,338107.772257479,16136.9318571984
2019-06-19,72428.686511442,49911.2719607732,345991.673996724,10004.1698247443
2019-06-20,36989.2035370006,25481.1437207782,377698.855535076,19191.1245316797
2019-06-21,100947.708190738,69519.7692603472,321403.066943921,9983.53233455719
2019-06-22,46770.2259956576,32200.3994131282,340277.569767006,9999.91926600277
2019-06-23,61508.6887596437,42337.0117156089,286783.249852558,9999.31809223667
2019-06-24,60720.0814911668,41784.9636166882,288936.99431328,10022.952851418
2019-06-25,62754.8526443771,43176.8500511342,313699.886749464,10013.2984174306
2019-06-26,131621.452334728,90543.7100289048,173858.518519478,9986.53734946969
2019-06-27,84998.0474715126,58462.9235380864,273527.311808239,9999.72400856395
2019-06-28,92948.3661949899,63924.2025272106,320008.436381735,10009.5964075959
2019-06-29,109715.576208101,75449.4070656157,292127.011710502,10004.4373678439
2019-06-30,48094.5671748354,33071.931007338,231744.627112291,10011.4085214156
2019-07-01,72233.9879398604,49669.8810428696,234749.26707258,10005.599424118
2019-07-02,71189.2252835977,48951.476337071,277561.86944654,9982.16166411085
2019-07-03,84622.1746384516,58189.913866157,302488.969389915,10000.3958470911
2019-07-04,53529.1650143981,36811.0335891909,333606.480029233,10001.0087319987
2019-07-05,103183.448498251,70963.2662657147,292796.337282096,10006.9255236859
2019-07-06,45679.0116170686,31418.704816238,375689.062004359,9994.15264451812
2019-07-07,90203.7895977568,62052.0866771556,345828.974451824,9996.04693861726
2019-07-08,115471.76799979,79447.3574867524,270621.161220351,10005.5863798015
2019-07-09,71740.5554219959,49368.7825268348,325789.046339266,10013.9389768756
2019-07-10,53846.0395305825,37062.73784105,341045.099682202,9998.22568790658
2019-07-11,61995.1744572004,42682.4830693305,325149.332433876,9996.26956913626
2019-07-12,101190.182571604,69686.7543589833,284563.310663207,10019.2392608507
2019-07-13,56117.609086568,38658.3306929253,322071.420676006,9998.3755944858
2019-07-14,35785.7455919844,24660.28540057,313214.420589505,19375.0424569446
2019-07-15,53868.990078098,37134.9605011579,309750.031763764,10013.5746359929
2019-07-16,169694.284064293,117025.219844747,203223.26724815,10001.4627541103
2019-07-17,46184.766803474,31863.3285781289,392700.581174358,10012.5898687009
2019-07-18,79336.9066621109,54759.541513656,356540.983245289,10002.0767619228
2019-07-19,67410.2805837632,46549.4814106963,330307.440556494,10004.1168434586
2019-07-20,53998.6734486238,37306.799807331,312898.696867093,9997.48604951226
2019-07-21,119561.212766889,82646.3035514496,196302.803311146,10014.9027741263
2019-07-22,69560.2498400335,48109.9047723082,286197.415817936,10011.0158413985
2019-07-23,26603.0642637879,18410.1487058016,368615.224722544,39976.3933149658
2019-07-24,72436.8774913589,50159.0903912378,338244.432818454,9985.32348191752
2019-07-25,66061.1807224757,45773.3388703133,340078.267485391,10011.8168556493
2019-07-26,55155.6911040105,38242.3837732342,388494.475009382,9985.19093648277
2019-07-27,51887.7382882831,36001.4311894405,356228.044998215,9990.68718173347
2019-07-28,170507.60592736,118388.964247895,117220.761174658,9996.78380835207
2019-07-29,84427.8371943435,58664.8020569133,253617.622153058,10011.0317644066
2019-07-30,133381.447286673,92752.1310938715,236810.19977998,10007.5831897454
2019-07-31,85336.7354060049,59389.9649721557,322034.662174969,9992.14727342804
2019-08-01,80418.7354213423,56013.783368675,321876.654210476,10015.7251588954
2019-08-02,50726.2284976857,35362.4965754085,360573.851961559,10009.5160425407
2019-08-03,54844.1830716533,38267.1087029462,361837.17625838,9994.99121206718
2019-08-04,106220.90284556,74182.5674150038,273977.159764775,9995.50813301177
2019-08-05,67927.1996324522,47483.6875503313,294126.815500525,9998.56630691343
2019-08-06,66965.7412675071,46856.9840088084,316202.193792631,10005.9144607204
2019-08-07,57266.4510054979,40110.2079137961,335168.591449278,9997.84679752594
2019-08-08,82067.7691171094,57540.3287225195,327534.011097841,9988.42212948697
2019-08-09,71059.6376197093,49874.6479546962,325170.434551404,9995.07180062413
2019-08-10,56757.4140617446,39879.4059428175,297611.994018039,9991.6066176327
2019-08-11,180106.484413724,126688.367360422,24767.5410932322,9996.99305136517
2019-08-12,53544.0395464352,37706.1266773229,243650.228426231,10000.6930167853
2019-08-13,58923.1095129948,41542.4340579496,293012.439874303,9999.19322165538
2019-08-14,57765.4364910633,40774.8085118563,303091.396507583,10001.8955459684
2019-08-15,127945.118338412,90422.6605996803,200535.133114914,9987.49126999339
2019-08-16,117421.600757841,83088.9658830135,234219.439442331,10002.4849642748
2019-08-17,78744.8831809458,55791.9583711473,272537.53067768,9995.40741164998
2019-08-18,59796.3070571597,42421.8541278376,252125.168418127,10017.6818907509
2019-08-19,66613.2207878502,47320.9935146372,224268.265670463,10011.681073508
2019-08-20,75904.1781980971,53994.4803916314,257715.234398759,10003.1789328915
2019-08-21,79500.2274761124,56631.0279289221,254865.626524401,9994.82341653281
2019-08-22,60211.3468011146,42951.5595427436,285738.816645662,10007.0343134512
2019-08-23,52223.9103488978,37307.542533282,312124.725464024,9985.14923453719
2019-08-24,57773.158443163,41332.5470181695,316892.57732984,9998.63747940742
2019-08-25,65869.3353034206,47195.4669554006,283092.000392245,9994.02943736572
2019-08-26,62550.178862022,44885.7682972903,276957.751730252,10001.3622698131
2019-08-27,86955.2347885308,62495.8382214595,290441.507560895,10010.0557910469
2019-08-28,72357.5359242863,52086.6653395374,307155.829736958,9997.51365839702
2019-08-29,71731.1981787416,51719.040318874,291830.567926205,9995.00295124574
2019-08-30,104524.487260478,75487.00203529,248597.315190744,9983.15192700653
2019-08-31,88781.920462149,64224.7768592933,296288.442770424,9995.08702634288
2019-09-01,58177.7716901355,42157.1527858112,295821.836451672,10015.0182411669
2019-09-02,89877.5485580706,65239.9643616985,233861.781258457,9996.21884057534
2019-09-03,42906.8804062581,31199.6655128115,290594.508384824,10005.8157851953
2019-09-04,83213.8242586842,60616.5451344953,298472.313110311,9998.18853865367
2019-09-05,68783.7972635123,50195.7272741399,320198.24730848,10007.3973599305
2019-09-06,57318.0525641653,41905.3183403994,338322.533314328,10013.3223107612
2019-09-07,51307.9417327506,37581.2862812554,325285.664006761,9997.39894488092
2019-09-08,41473.4357676283,30435.3719200068,258277.13826661,10007.7099067693
2019-09-09,52349.0891615397,38490.3185151071,214628.415056502,9983.2255762396
2019-09-10,47343.9721969351,34878.1207739007,259996.647607544,9994.79558441153
2019-09-11,33400.0115089557,24654.3324321754,272409.717468193,18153.0232761128
2019-09-12,80924.9627932002,59854.8889666286,239572.793833105,10000.9941243749
2019-09-13,45614.1479082294,33806.4389750886,292054.999380473,10010.669786682
2019-09-14,81324.4884687359,60397.1149464321,230865.573825397,10013.2505415677
2019-09-15,51325.4269634454,38197.4769964862,224785.349497997,9988.60490843609
2019-09-16,48926.5971904594,36489.3929857641,217081.87751091,9995.42877289099
2019-09-17,65797.5246845093,49177.106705592,241687.636883512,10006.0650680336
2019-09-18,59870.3224444573,44844.4894363123,254745.778058123,9996.83338374145
2019-09-19,69162.9645029424,51919.1338042518,222329.165396524,9993.13585858778
2019-09-20,70895.3428592389,53338.4247789575,225285.518545737,10009.0624096008
2019-09-21,57967.8049668105,43710.9523387166,241862.473340787,10008.9946984237
2019-09-22,28736.481615705,21718.5207166888,238123.59128504,22379.843861944
2019-09-23,54656.9584380452,41404.5098926719,200299.413465808,10001.6692566383
2019-09-24,78905.3585600304,59913.7547071752,211657.670924702,10015.27897326
2019-09-25,74451.5545200445,56666.1853333184,224950.575301774,9990.14681374439
2019-09-26,62609.2463241736,47767.3528167561,249821.180290172,9972.30123174002
2019-09-27,43461.5496097643,33239.3653950623,270202.309402393,9996.94476596774
2019-09-28,43834.2837885061,33606.9100517049,255276.51659545,9992.92276499113
2019-09-29,57996.9878435408,44575.8463493846,203060.908668671,10005.0604860429
2019-09-30,68594.3572750991,52853.5770873442,177233.464395595,10017.4946065256
2019-10-01,68677.3786859654,53052.2599598382,221244.6892987,9996.67435716337
2019-10-02,78574.7514930226,60854.0846086643,224763.698832805,10007.3480145917
2019-10-03,41870.4606750465,32511.9752945294,268056.247781244,9989.23626033226
2019-10-04,40051.1858406442,31181.1594946865,266424.811910997,9997.09125480396
2019-10-05,67158.2190726374,52423.9435053294,230296.896185839,9991.96308524859
2019-10-06,46986.1594211792,36776.1679304387,219030.656672583,10000.8977595336
2019-10-07,66211.1626246775,51964.4254537394,196756.39266789,9999.32621430363
2019-10-08,89237.644659946,70228.5642722308,221393.475246563,9999.84993895034
2019-10-09,53750.8797922772,42418.4146171026,268561.166017472,9999.85333019726
2019-10-10,44383.4961909684,35124.1581729319,273687.570993678,9996.25068160204
2019-10-11,77286.2023694356,61335.8432250155,240864.666941632,10001.318818743
2019-10-12,75550.4429843458,60129.7985106753,226274.053025066,10000.5261219999
2019-10-13,50787.2215465457,40537.7795121168,235273.780003674,10011.1848266166
2019-10-14,80874.1080824615,64741.1167236032,170693.614904616,9982.33453805286
2019-10-15,58130.9503319364,46671.9236195613,233886.514057083,10012.7251577803
2019-10-16,65125.8277195812,52443.4856919489,247178.207665428,10011.3377784398
2019-10-17,36640.9253554742,29594.2382342739,275299.878411926,9998.40991746142
2019-10-18,52825.5954714116,42795.686702173,252365.196236317,10005.4376046824
2019-10-19,54861.4107765484,44581.006131047,251354.037288517,10007.1001307646
2019-10-20,43067.2263493011,35105.0444110465,236418.937306974,10001.8556049392
2019-10-21,45741.7759564531,37401.3960147824,225501.280768114,10004.0052461444
2019-10-22,34888.6317804801,28616.9493148464,276014.418092263,11288.2719011989
2019-10-23,50089.5803827903,41215.8098574022,257890.536418706,9998.05122231596
2019-10-24,43102.3117145919,35580.0456263703,264367.344307005,9999.2990488077
2019-10-25,45081.3435886967,37334.0176497421,265164.334893716,10014.0544101623
2019-10-26,66146.4476135859,54957.7307380331,228428.230857277,9997.02489713218
2019-10-27,55364.8913261061,46151.2595873782,221879.61360247,9991.28694036832
2019-10-28,64999.6542657988,54362.5032020131,217094.562791073,10008.3584829388
2019-10-29,48902.5766609709,41036.6489487407,313637.859833581,9980.13754891923
2019-10-30,47551.8309661336,40037.9278400306,319678.31524683,9998.18101385141
2019-10-31,41276.3692388199,34872.4528231671,312709.334777133,9987.36668278185
2019-11-01,53061.7182314805,44983.3122253172,290283.673532389,9989.95517109941
2019-11-02,55246.4941462152,46997.6796313137,280410.177077602,10006.9450444902
2019-11-03,46272.6717941462,39501.2007924106,268344.580819717,9992.50596663748
2019-11-04,75200.6252319832,64421.9190844101,202707.350621005,9992.55888216066
2019-11-05,69402.734391443,59666.110674807,283094.321287758,9988.93324775403
2019-11-06,66486.9214936092,57363.9130359221,296846.132480216,10005.6895247377
2019-11-07,74653.4875994206,64642.254690521,269784.989866966,10014.2107571204
2019-11-08,68373.2475243701,59419.4879691296,287783.822066732,9998.06171205986
2019-11-09,46784.2722371165,40806.6861626703,300321.24130466,9997.67781186506
2019-11-10,37695.5992702806,33000.7114362754,257775.957438892,10004.589408639
2019-11-11,50266.9106418157,44170.1110776762,224789.250785556,10009.9610506074
2019-11-12,53864.98174889,47509.3295742912,263126.969462297,10010.57542934
2019-11-13,43221.2674318926,38265.5896404262,313623.710447085,9992.68861452934
2019-11-14,40026.6819716828,35572.2604796881,336002.326258753,10002.8113554769
2019-11-15,76865.90879309,68573.9286559928,287954.042217935,9996.86407061101
2019-11-16,33599.9839776868,30091.2447137289,322982.928765443,9997.36228047752
2019-11-17,86743.3758771393,77987.6151134781,221082.029270822,10005.4238450579
2019-11-18,45941.3477434895,41466.1489207421,264759.834032793,10000.0397452054
2019-11-19,45761.0970810948,41466.6985123402,299605.149093672,10007.7698347093
2019-11-20,38582.5067642787,35100.9550945747,298842.234593603,10000.8179502916
2019-11-21,69425.5583071532,63414.0848062672,256274.968078103,9990.63886529243
2019-11-22,61214.7663305799,56140.0487982115,218911.481472983,10007.1589592242
2019-11-23,41477.6211756859,38193.8158653206,255179.174809913,10011.9801337346
2019-11-24,67553.4339111158,62459.9493615094,256036.638713623,10002.5413372817
2019-11-25,55274.4540466204,51317.5609727012,279559.601387856,9998.97537193634
2019-11-26,47502.2385875045,44284.8643637825,313739.270032499,9986.72008423312
2019-11-27,53495.0567432091,50080.3009521911,315951.996656374,9989.37404253083
2019-11-28,28605.4521295251,26892.2076700941,343834.548800612,15216.6557116429
2019-11-29,50822.4564144393,47981.0744745129,339270.817700716,9986.1218431196
2019-11-30,36006.1307697118,34138.1318181028,328329.120938887,9991.92231428394
2019-12-01,37107.1139261507,35333.0999817315,282246.30330955,9989.51284486
2019-12-02,29688.8727273186,28391.7273251867,266288.480076098,11592.7845063377
2019-12-03,39597.5548796868,38032.272770857,276966.377148603,9995.29395616413
2019-12-04,57437.2374835018,55408.3860338224,265488.491202041,9997.73046905278
2019-12-05,46572.8379005007,45125.8018893719,292461.304939542,9998.04901577489
2019-12-06,38282.5465710416,37257.6564558237,318032.713945252,10004.3201746682
2019-12-07,37888.4886646985,37038.7799666548,311816.569347056,10010.0279619595
2019-12-08,66293.1349726602,65097.5730728177,237143.692187816,9980.52781250427
2019-12-09,56545.7344176059,55776.9924748973,255727.789126957,9999.01724677698
2019-12-10,32141.3139688233,31848.5751569756,308098.519078449,10010.3375848011
2019-12-11,44365.1662415979,44162.3058668635,335487.73582291,9993.52362398055
2019-12-12,33929.5028920024,33929.8907586221,352449.150315312,10017.1307101743
2019-12-13,37235.5129095521,37408.4494144231,350932.773724248,10003.0017378209
2019-12-14,56066.7191326403,56589.6427675038,321154.769121111,9997.67663649394
2019-12-15,37766.7447633685,38297.7112664037,297579.214682377,9998.52944920199
2019-12-16,51915.5578549237,52893.7355394129,244733.28196822,10007.7487602135
2019-12-17,38074.4146999394,38975.8287671019,302765.50439045,10004.1882857941
2019-12-18,51851.1686667833,53332.0175166503,307620.295493351,10004.2864921118
